"kind","code_or_message","module","device_layer","source","catalog_generated_at"
"backend_message","Cần quyền hoặc PIN của người có quyền để ${label}.","orders","Backend / all clients","server/modules/orders/routes.js:283","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ có thể hoàn tiền cho bill đã thanh toán.","orders","Backend / all clients","server/modules/orders/routes.js:393","2026-09-20T16:19:46.383Z"
"backend_message","Chọn ít nhất một dòng để tách bill","orders","Backend / all clients","server/services/orders.js:806","2026-09-20T16:19:46.383Z"
"backend_message","Chưa chọn món để hủy","orders","Backend / all clients","server/services/orders.js:1014","2026-09-20T16:19:46.383Z"
"backend_message","Đã chọn trùng món đi kèm cho","orders","Backend / all clients","server/services/orders.js:220","2026-09-20T16:19:46.383Z"
"backend_message","Đơn hàng không tồn tại","orders","Backend / all clients","server/modules/orders/routes.js:192","2026-09-20T16:19:46.383Z"
"backend_message","Hết hàng: ${sku.name} (còn ${sku.stock})","orders","Backend / all clients","server/services/orders.js:365","2026-09-20T16:19:46.383Z"
"backend_message","Hủy món phải dùng chức năng Hủy (cần PIN Quản lý/Admin).","orders","Backend / all clients","server/modules/orders/routes.js:210","2026-09-20T16:19:46.383Z"
"backend_message","Item không tồn tại","orders","Backend / all clients","server/services/orders.js:944","2026-09-20T16:19:46.383Z"
"backend_message","Không cần tách nếu chọn toàn bộ bill","orders","Backend / all clients","server/services/orders.js:810","2026-09-20T16:19:46.383Z"
"backend_message","Không có món chờ xác nhận","orders","Backend / all clients","server/services/orders.js:619","2026-09-20T16:19:46.383Z"
"backend_message","Không có món để hủy","orders","Backend / all clients","server/services/orders.js:1024","2026-09-20T16:19:46.383Z"
"backend_message","Không thể gộp cùng một bàn","orders","Backend / all clients","server/services/orders.js:765","2026-09-20T16:19:46.383Z"
"backend_message","Không thể void bill đã thanh toán. Hãy dùng chức năng Hoàn tiền.","orders","Backend / all clients","server/modules/orders/routes.js:349","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy dòng hợp lệ để tách","orders","Backend / all clients","server/services/orders.js:809","2026-09-20T16:19:46.383Z"
"backend_message","Khu vực không tồn tại","orders","Backend / all clients","server/services/orders.js:1210","2026-09-20T16:19:46.383Z"
"backend_message","Lot ${lot.lot_no} của ${sku.name} không đủ tồn (còn ${lot.qty_on_hand})","orders","Backend / all clients","server/services/orders.js:834","2026-09-20T16:19:46.383Z"
"backend_message","Lot không tồn tại cho","orders","Backend / all clients","server/services/orders.js:832","2026-09-20T16:19:46.383Z"
"backend_message","Món đi kèm không hợp lệ cho","orders","Backend / all clients","server/services/orders.js:217","2026-09-20T16:19:46.383Z"
"backend_message","Món đi kèm không thể huỷ riêng — huỷ món chính để huỷ cả nhóm.","orders","Backend / all clients","server/services/orders.js:1029","2026-09-20T16:19:46.383Z"
"backend_message","Món đi kèm tạm hết: ${hit.option.name}","orders","Backend / all clients","server/services/orders.js:218","2026-09-20T16:19:46.383Z"
"backend_message","Món không tồn tại","orders","Backend / all clients","server/services/orders.js:601","2026-09-20T16:19:46.383Z"
"backend_message","Nguồn tạo đơn không hợp lệ","orders","Backend / all clients","server/services/orders.js:244","2026-09-20T16:19:46.383Z"
"backend_message","Nhập lý do hoàn tiền và dọn bàn.","orders","Backend / all clients","server/modules/orders/routes.js:53","2026-09-20T16:19:46.383Z"
"backend_message","Nhóm","orders","Backend / all clients","server/services/orders.js:228","2026-09-20T16:19:46.383Z"
"backend_message","Order trống","orders","Backend / all clients","server/services/orders.js:246","2026-09-20T16:19:46.383Z"
"backend_message","PIN không đúng hoặc người đó không có quyền ${label}.","orders","Backend / all clients","server/modules/orders/routes.js:289","2026-09-20T16:19:46.383Z"
"backend_message","PIN không đúng hoặc người đó không có quyền Quản lý/Admin.","orders","Backend / all clients","server/modules/orders/routes.js:389","2026-09-20T16:19:46.383Z"
"backend_message","positions phải là mảng","orders","Backend / all clients","server/services/orders.js:1221","2026-09-20T16:19:46.383Z"
"backend_message","SKU chưa có giá bán: ${sku.name}","orders","Backend / all clients","server/services/orders.js:380","2026-09-20T16:19:46.383Z"
"backend_message","SKU không tồn tại:","orders","Backend / all clients","server/services/orders.js:362","2026-09-20T16:19:46.383Z"
"backend_message","Số bàn","orders","Backend / all clients","server/services/orders.js:1159","2026-09-20T16:19:46.383Z"
"backend_message","Thiết bị tự gọi món chỉ được gọi món trong thực đơn.","orders","Backend / all clients","server/services/orders.js:301","2026-09-20T16:19:46.383Z"
"backend_message","Thiết bị tự gọi món không được chỉ định máy POS/máy in.","orders","Backend / all clients","server/services/orders.js:304","2026-09-20T16:19:46.383Z"
"backend_message","Thiết bị tự gọi món không được gộp vào bill có sẵn.","orders","Backend / all clients","server/services/orders.js:299","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu lựa chọn bắt buộc cho nhóm","orders","Backend / all clients","server/services/orders.js:201","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu số bàn","orders","Backend / all clients","server/services/orders.js:1155","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu tên khu vực","orders","Backend / all clients","server/services/orders.js:1198","2026-09-20T16:19:46.383Z"
"backend_message","Trạng thái không hợp lệ","orders","Backend / all clients","server/services/orders.js:922","2026-09-20T16:19:46.383Z"
"backend_message","Tuỳ chọn không có trong thực đơn của","orders","Backend / all clients","server/services/orders.js:180","2026-09-20T16:19:46.383Z"
"backend_message","Chưa cấu hình tài khoản nhận chuyển khoản.","paymentIntents","Backend / all clients","server/services/paymentIntents.js:99","2026-09-20T16:19:46.383Z"
"backend_message","Đã hết dải mã chuyển khoản trong ngày.","paymentIntents","Backend / all clients","server/services/paymentIntents.js:125","2026-09-20T16:19:46.383Z"
"backend_message","PaymentIntent không còn hiệu lực (${intent.state}).","paymentIntents","Backend / all clients","server/services/paymentIntents.js:234","2026-09-20T16:19:46.383Z"
"backend_message","PaymentIntent không thuộc đơn/chi nhánh hiện tại.","paymentIntents","Backend / all clients","server/services/paymentIntents.js:231","2026-09-20T16:19:46.383Z"
"backend_message","Số tiền PaymentIntent không còn khớp đơn. Hãy tạo QR mới.","paymentIntents","Backend / all clients","server/services/paymentIntents.js:236","2026-09-20T16:19:46.383Z"
"backend_message","Bạn không có quyền áp giảm giá / khuyến mại khi thanh toán.","payments","Backend / all clients","server/modules/payments/routes.js:51","2026-09-20T16:19:46.383Z"
"backend_message","Bill hien tai khong co so tien can thanh toan.","payments","Backend / all clients","server/services/payments.js:957","2026-09-20T16:19:46.383Z"
"backend_message","Bill không tồn tại.","payments","Backend / all clients","server/services/payments.js:383","2026-09-20T16:19:46.383Z"
"backend_message","Can mo ca lam viec truoc khi thanh toan.","payments","Backend / all clients","server/services/payments.js:613","2026-09-20T16:19:46.383Z"
"backend_message","Casso đang bật nhưng chưa cấu hình secure-token để xác thực webhook — từ chối.","payments","Backend / all clients","server/services/payments.js:1368","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ có thể đảo thanh toán cho bill đã thanh toán.","payments","Backend / all clients","server/services/payments.js:384","2026-09-20T16:19:46.383Z"
"backend_message","Chua cau hinh day du ngan hang nhan QR trong Settings.","payments","Backend / all clients","server/services/payments.js:1025","2026-09-20T16:19:46.383Z"
"backend_message","Chua tai anh QR tinh len trong Cai dat > Thanh toan.","payments","Backend / all clients","server/services/payments.js:1004","2026-09-20T16:19:46.383Z"
"backend_message","Con ${pending.length} dong mon dang cho nhan vien xac nhan","payments","Backend / all clients","server/services/payments.js:1147","2026-09-20T16:19:46.383Z"
"backend_message","Còn ${pending.length} dòng món đang chờ nhân viên xác nhận","payments","Backend / all clients","server/services/payments.js:606","2026-09-20T16:19:46.383Z"
"backend_message","Dang mat ket noi: chi duoc thu tien mat/voucher; the can ma giao dich tu may POS. Chuyen khoan phai cho ngan hang xac nhan khi co mang.","payments","Backend / all clients","server/services/payments.js:93","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đang chờ thanh toán bằng QR trên một thiết bị khác. Hãy mở đúng QR hoặc hủy/tạo lại PaymentIntent trước khi đổi phương thức.","payments","Backend / all clients","server/services/payments.js:619","2026-09-20T16:19:46.383Z"
"backend_message","Generic payment creation is planned. Current app uses /api/orders/:id/pay.","payments","Backend / all clients","server/modules/payments/routes.js:108","2026-09-20T16:19:46.383Z"
"backend_message","Hóa đơn đã được thanh toán hoặc không còn ở trạng thái mở.","payments","Backend / all clients","server/services/payments.js:683","2026-09-20T16:19:46.383Z"
"backend_message","Hóa đơn này vừa được xác nhận thanh toán rồi (có thể do chuyển khoản tự động hoặc thiết bị khác) — không cần thu thêm.","payments","Backend / all clients","server/services/payments.js:633","2026-09-20T16:19:46.383Z"
"backend_message","Idempotency-Key must not exceed 128 characters","payments","Backend / all clients","server/services/payments.js:535","2026-09-20T16:19:46.383Z"
"backend_message","Idempotency-Key was already used for another order","payments","Backend / all clients","server/services/payments.js:540","2026-09-20T16:19:46.383Z"
"backend_message","MST công ty phải gồm 10 hoặc 13 chữ số","payments","Backend / all clients","server/services/payments.js:279","2026-09-20T16:19:46.383Z"
"backend_message","Order da dong","payments","Backend / all clients","server/services/payments.js:1145","2026-09-20T16:19:46.383Z"
"backend_message","Order đã đóng","payments","Backend / all clients","server/services/payments.js:566","2026-09-20T16:19:46.383Z"
"backend_message","Order khong thuoc chi nhanh hien tai","payments","Backend / all clients","server/services/payments.js:952","2026-09-20T16:19:46.383Z"
"backend_message","Order khong ton tai","payments","Backend / all clients","server/services/payments.js:1144","2026-09-20T16:19:46.383Z"
"backend_message","Order không tồn tại","payments","Backend / all clients","server/services/payments.js:564","2026-09-20T16:19:46.383Z"
"backend_message","Payment list endpoint is planned. Current reports are available through dashboard/report center endpoints.","payments","Backend / all clients","server/modules/payments/routes.js:113","2026-09-20T16:19:46.383Z"
"backend_message","PaymentIntent chỉ được hoàn tất bằng một dòng chuyển khoản thanh toán đủ.","payments","Backend / all clients","server/services/payments.js:700","2026-09-20T16:19:46.383Z"
"backend_message","payOS chua cau hinh Checksum Key","payments","Backend / all clients","server/services/payments.js:1445","2026-09-20T16:19:46.383Z"
"backend_message","Phuong thuc thanh toan nay dang tat trong Cai dat","payments","Backend / all clients","server/services/payments.js:1150","2026-09-20T16:19:46.383Z"
"backend_message","Phương thức không hợp lệ:","payments","Backend / all clients","server/services/payments.js:424","2026-09-20T16:19:46.383Z"
"backend_message","Runtime Node hiện tại chưa hỗ trợ fetch để gọi VietQR API.","payments","Backend / all clients","server/services/payments.js:197","2026-09-20T16:19:46.383Z"
"backend_message","Sai API key SePay","payments","Backend / all clients","server/services/payments.js:1345","2026-09-20T16:19:46.383Z"
"backend_message","Sai Basic Auth VietQR","payments","Backend / all clients","server/services/payments.js:1409","2026-09-20T16:19:46.383Z"
"backend_message","Sai chu ky payOS","payments","Backend / all clients","server/services/payments.js:1446","2026-09-20T16:19:46.383Z"
"backend_message","Sai secure-token Casso","payments","Backend / all clients","server/services/payments.js:1371","2026-09-20T16:19:46.383Z"
"backend_message","SePay đang bật nhưng chưa cấu hình API key để xác thực webhook — từ chối.","payments","Backend / all clients","server/services/payments.js:1342","2026-09-20T16:19:46.383Z"
"backend_message","Số tiền dư chỉ có thể trả lại từ khoản thanh toán tiền mặt","payments","Backend / all clients","server/services/payments.js:433","2026-09-20T16:19:46.383Z"
"backend_message","Số tiền thanh toán không hợp lệ","payments","Backend / all clients","server/services/payments.js:421","2026-09-20T16:19:46.383Z"
"backend_message","Số tiền thanh toán không tiền mặt vượt quá số còn nợ","payments","Backend / all clients","server/services/payments.js:432","2026-09-20T16:19:46.383Z"
"backend_message","Số tiền thanh toán phải lớn hơn 0","payments","Backend / all clients","server/services/payments.js:422","2026-09-20T16:19:46.383Z"
"backend_message","Thieu so tien tao QR","payments","Backend / all clients","server/services/payments.js:977","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu địa chỉ doanh nghiệp mua hàng","payments","Backend / all clients","server/services/payments.js:281","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu tên doanh nghiệp mua hàng","payments","Backend / all clients","server/services/payments.js:280","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu username/password VietQR API.","payments","Backend / all clients","server/services/payments.js:219","2026-09-20T16:19:46.383Z"
"backend_message","VietQR đang bật nhưng chưa cấu hình username/password để xác thực webhook — từ chối.","payments","Backend / all clients","server/services/payments.js:1402","2026-09-20T16:19:46.383Z"
"backend_message","Webhook thanh toán phải chỉ rõ branch_id để định tuyến đúng chi nhánh.","payments","Backend / all clients","server/modules/payments/routes.js:17","2026-09-20T16:19:46.383Z"
"backend_message","Chưa cấu hình máy in hóa đơn để in phiếu chi.","printing","Backend / all clients","server/services/printing.js:2499","2026-09-20T16:19:46.383Z"
"backend_message","Chưa cấu hình máy in hóa đơn để in phiếu trả hàng.","printing","Backend / all clients","server/services/printing.js:2529","2026-09-20T16:19:46.383Z"
"backend_message","Chưa cấu hình máy in tem — thêm máy in loại","printing","Backend / all clients","server/services/printing.js:2455","2026-09-20T16:19:46.383Z"
"backend_message","Chưa cấu hình máy in/két tiền","printing","Backend / all clients","server/services/printing.js:3278","2026-09-20T16:19:46.383Z"
"backend_message","Chưa cấu hình tuyến máy in ${job.printer}","printing","Backend / all clients","server/services/printing.js:2733","2026-09-20T16:19:46.383Z"
"backend_message","Không kết nối được máy in LAN ${host}:${port}","printing","Backend / all clients","server/services/printing.js:2160","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy đơn Retail Online để in tem.","printing","Backend / all clients","server/services/printing.js:2406","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy khoản chi.","printing","Backend / all clients","server/services/printing.js:2485","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy khoản thanh toán","printing","Backend / all clients","server/services/printing.js:3601","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy phiếu trả hàng.","printing","Backend / all clients","server/services/printing.js:2514","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy sản phẩm để in tem","printing","Backend / all clients","server/services/printing.js:2349","2026-09-20T16:19:46.383Z"
"backend_message","Lệnh in không thuộc về thiết bị này","printing","Backend / all clients","server/services/printing.js:3126","2026-09-20T16:19:46.383Z"
"backend_message","Máy in chưa được cấu hình","printing","Backend / all clients","server/services/printing.js:3238","2026-09-20T16:19:46.383Z"
"backend_message","Máy in này không cắm vào máy bạn đang dùng — chỉ Quản lý/Admin thao tác được từ máy khác.","printing","Backend / all clients","server/services/printing.js:2705","2026-09-20T16:19:46.383Z"
"backend_message","Mở két tự động cần máy in bill kết nối LAN/IP ESC/POS","printing","Backend / all clients","server/services/printing.js:3279","2026-09-20T16:19:46.383Z"
"backend_message","Print job không thuộc chi nhánh hiện tại","printing","Backend / all clients","server/services/printing.js:3213","2026-09-20T16:19:46.383Z"
"backend_message","Print job không tồn tại","printing","Backend / all clients","server/services/printing.js:3212","2026-09-20T16:19:46.383Z"
"backend_message","Thiết bị không giữ chỗ lệnh in này","printing","Backend / all clients","server/services/printing.js:3138","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu IP máy in bill nối két tiền","printing","Backend / all clients","server/services/printing.js:3280","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu IP máy in LAN","printing","Backend / all clients","server/services/printing.js:2772","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu payment_id cho receipt print outbox","printing","Backend / all clients","server/services/printing.js:3507","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu tên máy in hệ điều hành","printing","Backend / all clients","server/services/printing.js:2780","2026-09-20T16:19:46.383Z"
"backend_message","Tuyến máy in ${printer.label || printer.id} đang tắt","printing","Backend / all clients","server/services/printing.js:2734","2026-09-20T16:19:46.383Z"
"backend_message","Tuyến máy in chưa gắn với thiết bị cụ thể","printing","Backend / all clients","server/services/printing.js:3240","2026-09-20T16:19:46.383Z"
"backend_message","Tuyến này đang để chế độ Trình duyệt, cần mở chi tiết để in bằng hộp thoại hệ thống","printing","Backend / all clients","server/services/printing.js:2788","2026-09-20T16:19:46.383Z"
"backend_message","Cần chọn kho nhận hàng","purchase","Backend / all clients","server/services/purchase.js:257","2026-09-20T16:19:46.383Z"
"backend_message","Cần chọn kho xuất hàng trả","purchase","Backend / all clients","server/services/purchase.js:531","2026-09-20T16:19:46.383Z"
"backend_message","Cần ít nhất một dòng hàng","purchase","Backend / all clients","server/services/purchase.js:186","2026-09-20T16:19:46.383Z"
"backend_message","Cần ít nhất một dòng hàng trả","purchase","Backend / all clients","server/services/purchase.js:475","2026-09-20T16:19:46.383Z"
"backend_message","Cần xác nhận đơn trước khi nhận hàng","purchase","Backend / all clients","server/services/purchase.js:255","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ hủy được phiếu ở trạng thái Phiếu tạm","purchase","Backend / all clients","server/services/purchase.js:562","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ sửa được đơn ở trạng thái nháp","purchase","Backend / all clients","server/services/purchase.js:204","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ sửa được phiếu ở trạng thái Phiếu tạm","purchase","Backend / all clients","server/services/purchase.js:492","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ xác nhận được đơn ở trạng thái nháp","purchase","Backend / all clients","server/services/purchase.js:241","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ xóa được đơn ở trạng thái nháp","purchase","Backend / all clients","server/services/purchase.js:394","2026-09-20T16:19:46.383Z"
"backend_message","Chỉ xóa được phiếu ở trạng thái Phiếu tạm","purchase","Backend / all clients","server/services/purchase.js:574","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã hủy","purchase","Backend / all clients","server/services/purchase.js:324","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã hủy, không ghi nhận thanh toán","purchase","Backend / all clients","server/services/purchase.js:340","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã nhận hàng, không thể hủy","purchase","Backend / all clients","server/services/purchase.js:380","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã nhận một phần, không thể hủy","purchase","Backend / all clients","server/services/purchase.js:382","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã nhập hàng đầy đủ","purchase","Backend / all clients","server/services/purchase.js:325","2026-09-20T16:19:46.383Z"
"backend_message","Đơn mua không tồn tại","purchase","Backend / all clients","server/services/purchase.js:393","2026-09-20T16:19:46.383Z"
"backend_message","Không có dòng hàng nào để nhận","purchase","Backend / all clients","server/services/purchase.js:267","2026-09-20T16:19:46.383Z"
"backend_message","Không còn dòng hàng nào để nhận","purchase","Backend / all clients","server/services/purchase.js:331","2026-09-20T16:19:46.383Z"
"backend_message","Liên hệ này chưa được đánh dấu là Nhà cung cấp","purchase","Backend / all clients","server/services/purchase.js:136","2026-09-20T16:19:46.383Z"
"backend_message","Nhà cung cấp không tồn tại trong danh bạ Liên hệ","purchase","Backend / all clients","server/services/purchase.js:135","2026-09-20T16:19:46.383Z"
"backend_message","Phiếu đã trả hàng hoặc đã hủy","purchase","Backend / all clients","server/services/purchase.js:529","2026-09-20T16:19:46.383Z"
"backend_message","Phiếu trả hàng không tồn tại","purchase","Backend / all clients","server/services/purchase.js:573","2026-09-20T16:19:46.383Z"
"backend_message","Số lượng nhận không hợp lệ (đã nhận đủ hoặc bằng 0)","purchase","Backend / all clients","server/services/purchase.js:305","2026-09-20T16:19:46.383Z"
"backend_message","Số tiền thanh toán lớn hơn công nợ còn lại","purchase","Backend / all clients","server/services/purchase.js:344","2026-09-20T16:19:46.383Z"
"backend_message","Số tiền thanh toán phải lớn hơn 0","purchase","Backend / all clients","server/services/purchase.js:342","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu device_id hoặc fcm_token","push","Backend / all clients","server/services/push.js:58","2026-09-20T16:19:46.383Z"
"backend_message","Không tìm thấy Edge/Chrome headless để tạo PDF:","reportCenter","Backend / all clients","server/services/reportCenter.js:1430","2026-09-20T16:19:46.383Z"
"backend_message","Không đủ quyền xem báo cáo này.","reports","Backend / all clients","server/modules/reports/routes.js:19","2026-09-20T16:19:46.383Z"
"backend_message","Cần quyền tiếp quản (retail.order.takeover) hoặc duyệt của Quản lý.","retail","Backend / all clients","server/modules/retail/routes.js:228","2026-09-20T16:19:46.383Z"
"backend_message","Cần quyền Trả hàng, hoặc uỷ quyền Quản lý/Admin để thực hiện.","retail","Backend / all clients","server/modules/retail/routes.js:295","2026-09-20T16:19:46.383Z"
"backend_message","Checkout trước với mã này chưa hoàn tất","retail","Backend / all clients","server/services/retail.js:131","2026-09-20T16:19:46.383Z"
"backend_message","Chỉnh giá bán cần PIN Quản lý/Admin.","retail","Backend / all clients","server/modules/retail/routes.js:158","2026-09-20T16:19:46.383Z"
"backend_message","client_request_id tối đa 128 ký tự","retail","Backend / all clients","server/services/retail.js:89","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã có thanh toán — không thể hủy nháp, dùng chức năng Hoàn trả.","retail","Backend / all clients","server/services/retail.js:362","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã đóng, không thể hủy nháp.","retail","Backend / all clients","server/services/retail.js:359","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã hoàn trước đó","retail","Backend / all clients","server/services/retail.js:401","2026-09-20T16:19:46.383Z"
"backend_message","Đơn không tồn tại","retail","Backend / all clients","server/services/retail.js:400","2026-09-20T16:19:46.383Z"
"backend_message","Giỏ hàng bán lẻ đang trống, không có gì để gộp.","retail","Backend / all clients","server/modules/retail/routes.js:254","2026-09-20T16:19:46.383Z"
"backend_message","Giỏ hàng bán lẻ không có mặt hàng hợp lệ.","retail","Backend / all clients","server/modules/retail/routes.js:258","2026-09-20T16:19:46.383Z"
"backend_message","Giỏ hàng trống","retail","Backend / all clients","server/services/retail.js:87","2026-09-20T16:19:46.383Z"
"backend_message","Giỏ này vừa được thanh toán hoặc thay đổi ở máy khác — không tạo hóa đơn trùng. Vui lòng kiểm tra lại.","retail","Backend / all clients","server/services/retail.js:147","2026-09-20T16:19:46.383Z"
"backend_message","Hết hàng: ${sku.name} (còn ${Number(sku.stock) || 0})","retail","Backend / all clients","server/services/retail.js:433","2026-09-20T16:19:46.383Z"
"backend_message","Lot ${lot.lot_no} của ${sku.name} không đủ tồn","retail","Backend / all clients","server/services/retail.js:444","2026-09-20T16:19:46.383Z"
"backend_message","Lot không tồn tại cho","retail","Backend / all clients","server/services/retail.js:443","2026-09-20T16:19:46.383Z"
"backend_message","SKU không tồn tại:","retail","Backend / all clients","server/services/retail.js:429","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu bill F&B cần gộp vào.","retail","Backend / all clients","server/modules/retail/routes.js:251","2026-09-20T16:19:46.383Z"
"backend_message","Giỏ đã được thiết bị khác cập nhật. Đã tải phiên bản mới nhất; vui lòng kiểm tra trước khi thao tác tiếp.","retailCart","Backend / all clients","server/services/retailCart.js:157","2026-09-20T16:19:46.383Z"
"backend_message","Giỏ hàng đang trống","retailCart","Backend / all clients","server/services/retailCart.js:261","2026-09-20T16:19:46.383Z"
"backend_message","Giỏ hàng không còn trên hệ thống","retailCart","Backend / all clients","server/services/retailCart.js:259","2026-09-20T16:19:46.383Z"
"backend_message","Slot giỏ hàng không hợp lệ","retailCart","Backend / all clients","server/services/retailCart.js:139","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu định danh thiết bị catalogue","retailCart","Backend / all clients","server/services/retailCart.js:237","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu định danh thiết bị/giỏ để báo đang sử dụng","retailCart","Backend / all clients","server/services/retailCart.js:204","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đang được thanh toán ở thiết bị khác.","retailCheckoutLock","Backend / all clients","server/services/retailCheckoutLock.js:49","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đang thanh toán — tạm khoá chỉnh sửa.","retailCheckoutLock","Backend / all clients","server/services/retailCheckoutLock.js:107","2026-09-20T16:19:46.383Z"
"backend_message","Hóa đơn đã được thanh toán — không thể thao tác tiếp.","retailCheckoutLock","Backend / all clients","server/services/retailCheckoutLock.js:42","2026-09-20T16:19:46.383Z"
"backend_message","Hóa đơn đã thanh toán — không thể sửa.","retailCheckoutLock","Backend / all clients","server/services/retailCheckoutLock.js:103","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu định danh thiết bị để thanh toán","retailCheckoutLock","Backend / all clients","server/services/retailCheckoutLock.js:36","2026-09-20T16:19:46.383Z"
"backend_message","Quyền sửa đã mất (thiết bị khác đã tiếp quản hoặc hết hạn).","retailLease","Backend / all clients","server/services/retailLease.js:96","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu định danh thiết bị để giữ quyền sửa","retailLease","Backend / all clients","server/services/retailLease.js:48","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu định danh thiết bị tiếp quản","retailLease","Backend / all clients","server/services/retailLease.js:120","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu order_id để giữ quyền sửa","retailLease","Backend / all clients","server/services/retailLease.js:49","2026-09-20T16:19:46.383Z"
"backend_message","Bản sửa đã lạc hậu — tải lại trạng thái mới nhất.","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:172","2026-09-20T16:19:46.383Z"
"backend_message","Dòng hàng không tồn tại","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:137","2026-09-20T16:19:46.383Z"
"backend_message","Đơn đã kết thúc.","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:168","2026-09-20T16:19:46.383Z"
"backend_message","Đơn không tồn tại ở chi nhánh này","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:167","2026-09-20T16:19:46.383Z"
"backend_message","Lệnh không hợp lệ: ${command}","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:159","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu command_id (idempotency)","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:158","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu device_id","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:90","2026-09-20T16:19:46.383Z"
"backend_message","Thiếu sku_id","retailOrderCommands","Backend / all clients","server/services/retailOrderCommands.js:129","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập lại mật khẩu/PIN của Manager hoặc Admin để đổi tiền két gốc.","settings","Backend / all clients","server/modules/settings/routes.js:143","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để tạo vai trò.","settings","Backend / all clients","server/modules/settings/routes.js:50","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận tạo tài khoản.","settings","Backend / all clients","server/modules/settings/routes.js:77","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận thay đổi cấu hình liên kết đối tác.","settings","Backend / all clients","server/modules/settings/routes.js:178","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận thay đổi cấu hình máy POS thẻ.","settings","Backend / all clients","server/modules/settings/routes.js:113","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận thay đổi danh mục máy in.","settings","Backend / all clients","server/modules/settings/routes.js:123","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận thay đổi mật khẩu thiết bị khách.","settings","Backend / all clients","server/modules/settings/routes.js:133","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận thay đổi phân quyền vai trò.","settings","Backend / all clients","server/modules/settings/routes.js:42","2026-09-20T16:19:46.383Z"
"backend_message","Cần nhập PIN của Manager hoặc Admin để xác nhận thay đổi thông tin nhân viên.","settings","Backend / all clients","server/modules/settings/routes.js:85","2026-09-20T16:19:46.383Z"
